Name,team,salary,position,years,height,weight,bloodType,throw.by,batting.by,birth.place,birth.day,背番号,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,防御率,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
笠谷　俊介,Softbank,590,投手,6,173,72,AB型,左,左,大分,1997-03-17,67,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84,4,4,0,0,0.5,246,57,44,2,31,4,67,21,18,1.32,3.07
三森　大貴,Softbank,600,内野手,4,185,70,A型,右,左,埼玉,1999-02-21,68,0.163,24,46,43,7,0,2,1,1,1,17,1,0,0.2,0.209,0.409,0.69,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
小林　珠維,Softbank,460,内野手,1,183,86,A型,右,右,北海道,2001-05-07,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
川島　慶三,Softbank,7000,内野手,15,173,74,A型,右,右,長崎,1983-10-05,99,0.263,59,162,137,36,4,9,0,19,4,17,2,2,0.369,0.38,0.748,4.76,4.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石塚　綜一郎,Softbank,360,捕手,1,181,85,B型,右,右,秋田,2001-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大関　友久,Softbank,400,投手,1,186,90,A型,左,左,茨城,1997-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
小澤　怜史,Softbank,700,投手,5,182,83,A型,右,左,静岡,1998-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
古澤　勝吾,Softbank,590,内野手,6,177,80,B型,右,右,滋賀,1996-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大本　将吾,Softbank,300,外野手,4,186,103,AB型,右,左,愛媛,1998-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
黒瀬　健太,Softbank,500,内野手,5,182,93,O型,右,右,大阪,1997-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
伊藤　大将,Softbank,360,内野手,1,178,75,A型,右,右,大阪,2001-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
野澤　佑斗,Softbank,270,投手,5,180,72,O型,右,左,茨城,1997-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
勝連　大稀,Softbank,360,内野手,1,175,66,B型,右,左,沖縄,2001-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
舟越　秀虎,Softbank,360,外野手,1,182,71,O型,右,右,福岡,2001-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
渡邉　陸,Softbank,360,捕手,2,186,87,A型,右,左,熊本,2000-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
岡本　直也,Softbank,400,投手,2,181,78,B型,左,左,千葉,1996-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
田城　飛翔,Softbank,300,外野手,4,179,66,B型,右,左,神奈川,1999-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
荒木　翔太,Softbank,360,内野手,1,184,85,A型,右,右,熊本,2001-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
渡辺　健史,Softbank,270,投手,5,178,75,A型,左,左,福岡,1997-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
重田　倫明,Softbank,400,投手,2,185,85,O型,右,右,千葉,1996-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
日暮　矢麻人,Softbank,300,外野手,3,178,86,A型,左,左,神奈川,1999-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
清水　陸哉,Softbank,300,外野手,4,185,83,AB型,右,右,大阪,1999-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中村　宜聖,Softbank,360,外野手,2,184,88,O型,右,右,大分,2000-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
村上　舜,Softbank,360,投手,1,174,68,AB型,左,左,山形,2001-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
堀内　汰門,Softbank,500,捕手,6,175,76,O型,右,右,埼玉,1996-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
水口　大地,Lions,770,内野手,8,163,70,A型,右,左,長崎,1989-06-28,0,0.167,7,6,6,1,0,0,1,0,0,2,0,0,0.167,0.167,0.333,0.99,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
栗山　巧,Lions,15000,外野手,19,177,85,O型,右,左,兵庫,1983-09-03,1,0.272,111,428,372,101,12,67,0,53,1,77,0,10,0.362,0.427,0.79,5.52,5.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
岡田　雅利,Lions,3000,捕手,7,173,80,B型,右,右,奈良,1989-06-30,2,0.107,29,65,56,6,0,3,0,1,1,7,7,4,0.138,0.125,0.263,-0.95,-0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山川　穂高,Lions,21000,内野手,7,176,103,A型,右,右,沖縄,1991-11-23,3,0.205,102,401,322,66,24,73,0,64,13,100,0,6,0.357,0.45,0.807,5.65,5.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山野辺　翔,Lions,1200,内野手,2,170,74,AB型,右,右,東京,1994-05-24,4,0.233,53,64,60,14,0,4,5,1,2,11,0,2,0.266,0.283,0.549,2.15,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
外崎　修汰,Lions,14000,内野手,6,177,82,O型,右,右,青森,1992-12-20,5,0.247,120,500,433,107,8,43,21,54,4,87,7,7,0.335,0.353,0.688,4.29,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
源田　壮亮,Lions,14000,内野手,4,179,75,O型,右,左,大分,1993-02-16,6,0.27,120,518,455,123,1,21,18,38,1,80,22,6,0.327,0.33,0.656,3.78,3.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
金子　侑司,Lions,12000,外野手,8,179,76,B型,右,両,京都,1990-04-24,7,0.249,86,338,301,75,3,21,14,29,0,55,5,5,0.312,0.302,0.615,3.14,3.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
木村　文紀,Lions,4500,外野手,14,183,87,O型,右,右,東京,1988-09-13,9,0.231,90,301,264,61,8,33,5,18,7,75,9,4,0.295,0.383,0.677,3.61,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
森　友哉,Lions,20000,捕手,7,170,85,A型,右,左,大阪,1995-08-08,10,0.251,104,405,358,90,9,38,4,38,3,67,2,7,0.325,0.38,0.705,4.32,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
今井　達也,Lions,3500,投手,4,180,70,A型,右,右,栃木,1998-05-09,11,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.13,3,4,0,0,0.429,310,61.2,72,5,52,5,44,49,42,2.01,5.52
渡邉　勇太朗,Lions,650,投手,2,191,91,A型,右,右,埼玉,2000-09-21,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
髙橋　光成,Lions,4000,投手,6,190,105,B型,右,右,群馬,1997-02-03,13,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74,8,8,0,0,0.5,501,120.1,100,9,44,7,100,51,50,1.2,3.7
増田　達至,Lions,19000,投手,8,180,88,AB型,右,右,兵庫,1988-04-23,14,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02,5,0,33,1,1,196,49,41,3,10,2,42,11,11,1.04,2.88
宮川　哲,Lions,1600,投手,1,177,83,O型,右,右,奈良,1995-10-10,15,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83,2,1,0,13,0.667,202,44.2,40,1,29,1,45,21,19,1.54,3.41
松坂　大輔,Lions,3000,投手,14,182,92,O型,右,右,東京,1980-09-13,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松本　航,Lions,2100,投手,2,176,87,AB型,右,右,兵庫,1996-11-28,17,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37,6,7,0,0,0.462,452,103,89,19,56,2,66,55,50,1.41,5.9
齊藤　大将,Lions,1400,投手,3,178,75,A型,左,左,東京,1995-06-03,19,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,0,1,0,0,0,51,10,15,2,7,1,3,12,11,2.2,7.52
浜屋　将太,Lions,1300,投手,1,175,77,O型,左,左,鹿児島,1999-01-26,20,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97,3,3,0,0,0.5,217,50.2,48,7,21,3,23,30,28,1.36,5.43
十亀　剣,Lions,7000,投手,9,183,88,O型,右,右,愛知,1987-11-07,21,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,1,2,0,0,0.333,117,24,30,5,13,3,13,21,20,1.79,6.75
スパンジェンバーグ,Lions,8000,外野手,1,183,89,不明,右,左,アメリカ,1991-03-16,22,0.268,111,445,407,109,15,57,12,32,4,150,0,2,0.326,0.482,0.807,5.84,5.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
野田　昇吾,Lions,2700,投手,5,166,71,A型,左,左,福岡,1993-06-27,23,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,6,1,2,0,1,0,1,0,0,3,4.12
平井　克典,Lions,10000,投手,4,180,86,A型,右,右,愛知,1991-12-20,25,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18,5,5,0,7,0.5,260,60.1,60,3,23,1,53,35,28,1.38,3.1
粟津　凱士,Lions,1000,投手,2,180,88,A型,右,右,山形,1997-03-01,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
内海　哲也,Lions,7500,投手,17,186,93,A型,左,左,京都,1982-04-29,27,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26,1,2,0,0,0.333,83,19,18,3,6,1,12,12,9,1.26,5.01
森脇　亮介,Lions,1300,投手,2,175,70,A型,右,右,京都,1992-07-13,28,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,7,1,1,16,0.875,178,46.2,22,3,20,1,41,8,7,0.9,3.55
小川　龍也,Lions,3300,投手,11,182,85,A型,左,左,千葉,1991-09-03,29,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2,1,0,3,0.667,109,25.2,22,1,14,1,13,6,6,1.4,4.25
榎田　大樹,Lions,4800,投手,10,180,90,AB型,左,左,鹿児島,1986-08-07,30,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,1,1,0,0,0.5,103,24,26,4,6,1,9,14,14,1.33,5.41
佐藤　龍世,Lions,840,内野手,2,174,81,AB型,右,右,北海道,1997-01-15,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
永江　恭平,Lions,990,内野手,9,174,80,B型,右,左,佐賀,1993-05-07,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ギャレット,Lions,5000,投手,1,188,95,不明,右,右,アメリカ,1993-01-02,33,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3,2,0,16,0.6,220,49.1,52,2,20,3,45,20,17,1.46,3.22
佐野　泰雄,Lions,2300,投手,6,177,83,B型,左,左,タイ,1993-01-18,34,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,0,0,0,0,0,30,6.2,9,1,2,0,1,1,1,1.65,5.67
伊藤　翔,Lions,770,投手,3,177,74,A型,右,右,千葉,1999-02-10,36,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08,0,2,0,0,0,128,28.2,30,3,16,0,18,13,13,1.6,4.9
柘植　世那,Lions,1000,捕手,1,174,83,O型,右,右,群馬,1997-06-03,37,0.184,17,43,38,7,2,5,1,4,0,14,1,2,0.262,0.342,0.604,2.37,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
牧野　翔矢,Lions,600,捕手,2,178,80,B型,右,左,石川,2001-03-04,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
呉　念庭,Lions,560,内野手,5,178,75,AB型,右,左,台湾,1993-06-07,39,0.227,51,52,44,10,0,5,2,4,2,8,2,1,0.32,0.295,0.615,2.8,2.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
田村　伊知郎,Lions,700,投手,4,173,83,B型,右,左,兵庫,1994-09-19,40,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95,0,0,0,0,0,181,41,47,4,16,2,27,20,18,1.54,4.39
井上　広輝,Lions,600,投手,1,181,82,AB型,右,右,神奈川,2001-07-17,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
與座　海人,Lions,470,投手,3,173,78,O型,右,右,沖縄,1995-09-15,44,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45,2,4,0,0,0.333,169,38,47,5,13,2,18,23,23,1.58,5.07
本田　圭佑,Lions,1600,投手,5,180,80,A型,右,右,宮城,1993-04-24,45,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08,1,4,0,0,0.2,149,35.1,35,6,13,0,24,17,16,1.36,5.07
鈴木　将平,Lions,660,外野手,4,175,78,O型,左,左,静岡,1998-05-20,46,0.207,46,157,140,29,1,10,0,10,1,24,4,2,0.261,0.286,0.547,2.13,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松岡　洸希,Lions,750,投手,1,180,81,A型,右,右,埼玉,2000-08-31,47,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,0,0,0,0,0,12,2,5,0,2,0,0,3,3,3.5,6.12
武隈　祥太,Lions,4800,投手,13,180,90,A型,左,左,北海道,1989-11-24,48,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.09,0,0,0,0,0,28,3.2,9,0,7,0,4,11,9,4.36,6.67
ノリン,Lions,6000,投手,1,193,113,不明,左,左,アメリカ,1989-12-26,49,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75,1,2,0,0,0.333,96,21.1,22,3,10,1,21,16,16,1.5,4.39
中塚　駿太,Lions,710,投手,4,191,106,B型,右,右,茨城,1994-12-26,50,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.14,0,0,0,0,0,33,7,8,0,4,0,5,4,4,1.71,3.41
西川　愛也,Lions,700,外野手,3,180,78,A型,右,左,大阪,1999-06-10,51,0.25,3,4,4,1,0,2,0,0,0,0,0,0,0.25,0.5,0.75,4.7,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山田　遥楓,Lions,620,内野手,6,179,84,A型,右,右,佐賀,1996-09-30,52,0.2,8,5,5,1,0,0,0,0,0,1,0,0,0.2,0.2,0.4,0.77,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
愛斗,Lions,840,外野手,5,177,87,O型,右,右,大阪,1997-04-06,53,0.154,7,14,13,2,0,3,0,0,0,5,0,2,0.143,0.154,0.297,-1.48,-0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ニール,Lions,22000,投手,2,191,95,不明,右,右,アメリカ,1988-11-09,54,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22,6,8,0,0,0.429,485,112,125,13,35,8,66,68,65,1.43,4.6
川野　涼多,Lions,650,内野手,1,178,78,AB型,右,両,熊本,2001-06-28,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
國場　翼,Lions,790,投手,5,181,83,O型,右,左,沖縄,1993-12-05,57,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36,0,0,0,1,0,55,11,14,2,8,0,8,11,9,2,6.21
熊代　聖人,Lions,1200,外野手,10,175,75,O型,右,右,愛媛,1989-04-18,58,0.1,38,11,10,1,0,0,2,1,0,3,0,0,0.182,0.1,0.282,0.81,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
森越　祐人,Lions,750,内野手,10,178,70,A型,右,右,愛知,1988-08-11,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中村　剛也,Lions,35000,内野手,19,175,102,O型,右,右,大阪,1983-08-15,60,0.213,79,297,258,55,9,31,0,34,3,75,0,7,0.31,0.372,0.682,3.73,3.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
平良　海馬,Lions,1200,投手,3,173,100,O型,右,左,沖縄,1999-11-15,61,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87,1,0,1,33,1,214,53,22,2,29,8,62,11,11,0.96,3.37
駒月　仁人,Lions,600,捕手,9,176,97,O型,右,右,京都,1993-04-21,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
綱島　龍生,Lions,500,内野手,3,178,76,A型,右,左,新潟,2000-01-21,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
上間　永遠,Lions,500,投手,1,180,79,B型,右,右,沖縄,2001-01-31,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
戸川　大輔,Lions,630,外野手,6,188,90,B型,右,左,北海道,1996-04-29,65,0.111,4,9,9,1,0,0,0,0,0,0,0,0,0.111,0.111,0.222,-0.97,-0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
相内　誠,Lions,590,投手,8,185,75,B型,右,右,千葉,1994-07-23,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
藤田　航生,Lions,500,投手,5,174,75,O型,左,左,青森,1997-12-11,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
岸　潤一郎,Lions,500,外野手,1,174,78,A型,右,右,兵庫,1996-12-08,68,0,5,3,2,0,0,0,0,1,0,1,0,0,0.333,0,0.333,-2.15,-1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
川越　誠司,Lions,640,外野手,5,174,80,A型,左,左,北海道,1993-06-30,72,0.156,48,74,64,10,2,5,0,9,0,24,1,0,0.26,0.281,0.542,2.4,2.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
高木　渉,Lions,520,外野手,3,181,81,B型,右,左,福岡,1999-12-06,73,0.175,12,40,40,7,2,5,0,0,0,8,0,2,0.175,0.4,0.575,1.61,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
齊藤　誠人,Lions,500,捕手,3,180,85,A型,右,左,北海道,1995-08-07,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
メヒア,Lions,10000,内野手,7,198,118,不明,右,右,ベネズエラ,1985-12-02,99,0.207,74,260,237,49,11,33,0,20,2,82,0,5,0.273,0.409,0.682,3.58,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
出井　敏博,Lions,400,投手,1,185,70,A型,右,右,栃木,1997-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
髙橋　朋己,Lions,1000,投手,8,174,85,B型,左,左,静岡,1988-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
東野　葵,Lions,400,投手,2,183,85,B型,左,左,福岡,1996-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大窪　士夢,Lions,280,投手,2,198,96,A型,右,右,北海道,2000-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
