Name,team,salary,position,years,height,weight,bloodType,throw.by,batting.by,birth.place,birth.day,背番号,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,防御率,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
浜田　智博,Dragons,563,投手,5,184,80,O型,左,左,宮崎,1992-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
濱田　達郎,Dragons,600,投手,7,185,95,O型,左,左,愛知,1994-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大藏　彰人,Dragons,300,投手,2,190,88,B型,右,右,愛知,1994-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石田　健人マルク,Dragons,300,投手,2,184,83,O型,右,右,愛知,1995-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ａ．マルティネス,Dragons,1000,捕手,2,190,95,不明,右,右,キューバ,1996-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
藤井　亮太,Swallows,1300,内野手,6,176,73,A型,右,左,兵庫,1988-09-30,0,0.077,6,17,13,1,0,0,1,3,0,3,1,0,0.25,0.077,0.327,0.98,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
奥村　展征,Swallows,950,内野手,6,178,76,O型,右,左,滋賀,1995-05-26,00,0.199,74,195,166,33,1,12,0,16,3,47,10,2,0.281,0.277,0.558,2.32,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山田　哲人,Swallows,43000,内野手,9,180,76,O型,右,右,兵庫,1992-07-16,1,0.271,142,641,520,141,35,98,33,110,6,121,0,14,0.401,0.56,0.961,8.15,8.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大引　啓次,Swallows,3600,内野手,13,178,84,A型,右,右,大阪,1984-06-29,2,0.202,70,137,119,24,1,13,1,13,0,28,4,4,0.278,0.286,0.564,2.33,2.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西浦　直亨,Swallows,3600,内野手,6,178,75,B型,右,右,奈良,1991-04-11,3,0.235,44,162,149,35,4,19,0,10,1,35,2,6,0.288,0.376,0.663,3.2,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
バレンティン,Swallows,44000,外野手,9,185,100,不明,右,右,アンティル,1984-07-02,4,0.28,120,468,410,115,33,93,0,54,1,117,0,11,0.363,0.554,0.917,6.85,6.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
川端　慎吾,Swallows,14000,内野手,14,185,86,O型,右,左,大阪,1987-10-16,5,0.164,37,67,61,10,0,7,0,5,0,8,0,2,0.224,0.18,0.404,0.63,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中山　翔太,Swallows,1300,外野手,1,185,95,A型,右,右,大阪,1996-09-22,8,0.289,35,100,97,28,5,14,0,3,0,25,0,2,0.31,0.485,0.795,5.22,5.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
塩見　泰隆,Swallows,950,外野手,2,179,76,B型,右,右,神奈川,1993-06-12,9,0.182,45,98,88,16,1,7,4,8,2,24,0,1,0.265,0.284,0.549,2.5,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
荒木　貴裕,Swallows,2300,内野手,10,180,84,AB型,右,右,富山,1987-07-26,10,0.25,93,140,124,31,2,22,1,13,2,29,0,1,0.329,0.347,0.675,4.34,4.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石山　泰稚,Swallows,10000,投手,7,182,75,A型,右,右,秋田,1988-09-01,12,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73,2,2,10,5,0.5,137,33,30,2,8,0,31,12,10,1.15,2.57
中尾　輝,Swallows,2000,投手,3,180,83,B型,左,左,愛知,1994-09-14,13,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.36,0,1,0,0,0,69,14,17,3,8,0,18,13,13,1.79,4.83
高梨　裕稔,Swallows,3600,投手,6,187,90,B型,右,右,千葉,1991-06-05,14,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.23,5,7,0,0,0.417,358,78,90,13,34,4,82,56,54,1.59,4.65
大下　佑馬,Swallows,1500,投手,2,179,83,O型,右,左,広島,1992-07-06,15,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,0,2,0,2,0,187,41.2,52,7,12,0,30,26,24,1.54,4.66
原　樹理,Swallows,4000,投手,4,180,79,A型,右,右,兵庫,1993-07-19,16,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86,3,7,0,0,0.3,322,74,85,10,19,5,57,44,40,1.41,4.27
清水　昇,Swallows,1400,投手,1,180,84,A型,右,左,東京,1996-10-15,17,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.27,0,3,0,0,0,124,26,33,7,13,0,24,25,21,1.77,6.27
寺島　成輝,Swallows,1100,投手,3,183,90,O型,左,左,大阪,1998-07-30,18,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,0,0,0,0,0,21,4,9,0,2,0,0,3,1,2.75,4.62
石川　雅規,Swallows,9500,投手,18,167,73,A型,左,左,秋田,1980-01-22,19,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.84,8,6,0,0,0.571,514,124.1,117,18,26,4,88,57,53,1.15,4.26
近藤　一樹,Swallows,6000,投手,18,183,80,A型,右,右,神奈川,1983-07-08,20,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57,3,3,0,19,0.5,245,53,57,6,32,0,54,23,21,1.68,4.14
蔵本　治孝,Swallows,750,投手,2,185,95,B型,右,右,兵庫,1995-05-16,22,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.24,0,0,0,0,0,63,12.2,26,3,3,1,9,13,13,2.29,5.73
青木　宣親,Swallows,33000,外野手,10,175,80,A型,右,左,宮崎,1982-01-05,23,0.297,134,565,489,145,16,58,1,61,11,72,1,13,0.385,0.442,0.826,6.17,6.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
星　知弥,Swallows,1900,投手,3,183,78,O型,右,右,栃木,1994-04-15,24,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.53,1,3,0,0,0.25,67,12.2,15,1,15,0,10,12,12,2.37,5.88
館山　昌平,Swallows,2400,投手,17,181,98,O型,右,右,神奈川,1981-03-17,25,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,0,1,0,0,0,18,3.1,5,0,2,1,3,3,2,2.1,4.02
坂本　光士郎,Swallows,900,投手,1,179,75,B型,左,左,広島,1994-09-09,26,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.82,0,0,0,3,0,104,21.2,22,2,16,2,15,15,14,1.75,5.43
ブキャナン,Swallows,27500,投手,3,191,90,不明,右,右,アメリカ,1989-05-11,28,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79,4,6,0,0,0.4,438,99.2,118,10,33,4,58,56,53,1.52,4.37
小川　泰弘,Swallows,9200,投手,7,171,80,A型,右,右,愛知,1990-05-16,29,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.57,5,12,0,0,0.294,686,159.2,173,26,36,2,132,91,81,1.31,4.3
西田　明央,Swallows,1300,捕手,9,178,83,AB型,右,右,京都,1992-04-28,30,0.204,47,62,54,11,0,4,0,8,0,16,0,1,0.306,0.296,0.603,3.11,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山崎　晃大朗,Swallows,1100,外野手,4,173,68,O型,左,左,和歌山,1993-08-11,31,0.274,80,185,168,46,0,8,4,10,1,39,6,4,0.318,0.333,0.652,3.7,3.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松本　直樹,Swallows,850,捕手,2,177,82,A型,右,右,香川,1993-10-17,32,0.212,33,73,66,14,1,4,0,3,1,9,3,2,0.257,0.273,0.53,1.88,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
畠山　和洋,Swallows,4000,内野手,19,180,96,O型,右,右,岩手,1982-09-13,33,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山田　大樹,Swallows,1300,投手,13,189,99,B型,左,左,茨城,1988-07-30,34,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,5,4,0,0,0.556,268,62.1,70,10,16,1,45,29,27,1.38,4.53
寺原　隼人,Swallows,2200,投手,18,179,86,A型,右,右,宮崎,1983-10-09,35,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.19,2,1,0,0,0.667,75,16,18,2,9,0,9,11,11,1.69,5.31
廣岡　大志,Swallows,870,内野手,4,183,81,O型,右,右,大阪,1997-04-09,36,0.203,91,243,202,41,10,25,1,33,2,77,5,4,0.319,0.391,0.71,4.11,4.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
マクガフ,Swallows,5500,投手,1,180,86,不明,右,右,アメリカ,1989-10-31,37,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,6,3,11,18,0.667,296,68.2,71,2,22,2,64,25,24,1.35,2.51
梅野　雄吾,Swallows,1100,投手,3,175,84,A型,右,右,福岡,1999-01-13,38,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72,2,3,4,28,0.4,282,67.2,55,7,25,1,77,34,28,1.18,3.34
宮本　丈,Swallows,900,内野手,2,182,78,B型,右,左,大阪,1995-04-03,39,0.143,26,47,42,6,0,0,2,4,0,19,1,2,0.217,0.143,0.36,-0.01,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
市川　悠太,Swallows,580,投手,1,184,75,A型,右,右,高知,2001-03-29,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
雄平,Swallows,10000,外野手,17,174,83,A型,左,左,神奈川,1984-06-25,41,0.273,131,493,447,122,12,56,4,37,2,71,1,4,0.327,0.396,0.723,4.75,4.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
坂口　智隆,Swallows,14000,外野手,17,181,82,O型,右,左,兵庫,1984-07-07,42,0.125,22,77,64,8,0,2,0,10,2,13,1,2,0.263,0.141,0.404,0.86,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
村中　恭兵,Swallows,1400,投手,14,188,88,B型,左,左,神奈川,1987-10-25,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
岩橋　慶侍,Swallows,800,投手,6,185,84,AB型,左,左,京都,1991-04-23,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ハフ,Swallows,7150,投手,2,185,95,不明,左,両,アメリカ,1984-08-22,45,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97,1,5,3,26,0.167,271,65.2,58,6,21,1,58,31,29,1.2,3.46
太田　賢吾,Swallows,920,内野手,5,186,85,A型,右,左,埼玉,1997-01-19,46,0.251,90,337,303,76,3,27,0,23,2,78,8,5,0.307,0.33,0.637,3.45,3.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
高橋　奎二,Swallows,700,投手,4,178,73,O型,左,左,京都,1997-05-14,47,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.76,4,6,0,0,0.4,438,95.1,99,14,53,8,99,68,61,1.59,4.81
金久保　優斗,Swallows,500,投手,2,183,74,O型,右,左,千葉,1999-11-04,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
渡邉　大樹,Swallows,580,外野手,4,182,87,O型,右,右,千葉,1997-06-07,49,0.143,16,9,7,1,1,1,1,0,1,2,1,0,0.25,0.571,0.821,5.13,5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
上田　剛史,Swallows,2500,外野手,13,180,73,B型,右,左,岡山,1988-10-02,50,0.235,56,57,51,12,0,4,1,1,1,7,3,1,0.259,0.235,0.495,1.6,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
濱田　太貴,Swallows,500,外野手,1,177,81,A型,右,右,福岡,2000-09-04,51,0,2,5,5,0,0,0,0,0,0,3,0,0,0,0,0,-2.83,-2.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中村　悠平,Swallows,9000,捕手,11,176,83,A型,右,右,福井,1990-06-17,52,0.269,126,450,372,100,5,36,1,53,10,64,13,11,0.373,0.384,0.757,4.89,4.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
五十嵐　亮太,Swallows,2000,投手,19,178,95,A型,右,右,北海道,1979-05-28,53,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98,5,1,0,4,0.833,193,42.1,35,4,24,3,33,19,14,1.39,4.63
中澤　雅人,Swallows,2100,投手,10,179,80,AB型,左,左,富山,1985-02-16,54,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6,0,0,0,0,0,9,1.2,4,1,0,0,1,4,4,2.4,9.72
村上　宗隆,Swallows,800,内野手,2,188,97,O型,右,左,熊本,2000-02-02,55,0.231,143,593,511,118,36,96,5,74,5,184,0,9,0.332,0.481,0.814,5.42,5.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
鈴木　裕太,Swallows,480,投手,1,182,93,AB型,右,右,新潟,2000-08-02,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
古賀　優大,Swallows,580,捕手,3,177,74,B型,右,右,福岡,1998-08-07,57,0.2,11,17,15,3,0,0,0,1,0,2,1,0,0.25,0.2,0.45,1.51,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
屋宜　照悟,Swallows,700,投手,7,178,84,A型,右,左,沖縄,1989-03-29,58,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,0,0,0,0,5,1,2,1,0,0,1,2,2,2,14.12
大村　孟,Swallows,600,捕手,3,169,78,AB型,右,左,福岡,1991-12-21,59,0.2,5,5,5,1,1,1,0,0,0,0,0,0,0.2,0.8,1,6.68,7.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
三輪　正義,Swallows,1350,内野手,12,168,70,A型,右,左,山口,1984-01-23,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
久保　拓眞,Swallows,600,投手,1,175,75,B型,左,左,佐賀,1996-07-27,61,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.73,0,0,0,1,0,54,11,13,2,7,3,11,7,7,1.82,5.94
田川　賢吾,Swallows,500,投手,7,189,79,O型,右,左,大阪,1994-05-22,62,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.63,1,2,0,0,0.333,73,15.1,23,2,6,0,12,16,13,1.89,4.42
井野　卓,Swallows,1600,捕手,14,178,83,B型,右,右,群馬,1983-11-23,63,0.2,7,11,10,2,0,0,0,0,0,4,1,1,0.2,0.3,0.5,0.48,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
風張　蓮,Swallows,1800,投手,5,182,88,AB型,右,右,岩手,1993-02-26,64,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.11,0,0,0,1,0,95,19,23,5,15,2,17,15,15,2,7.44
田代　将太郎,Swallows,900,外野手,8,178,74,A型,左,左,北海道,1989-12-13,65,0.263,51,21,19,5,0,7,1,0,1,6,0,0,0.286,0.526,0.812,4.83,5.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
吉田　大成,Swallows,700,内野手,1,175,80,B型,右,左,千葉,1995-03-07,66,0.188,13,39,32,6,0,2,1,4,2,8,1,1,0.316,0.219,0.535,2.08,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
平井　諒,Swallows,810,投手,10,184,78,O型,右,右,和歌山,1991-04-23,67,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.53,1,1,0,4,0.5,87,19,24,1,9,0,13,18,18,1.74,3.86
山中　浩史,Swallows,2600,投手,7,175,82,O型,右,右,熊本,1985-09-09,68,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.45,0,2,0,0,0,41,9.2,10,2,2,1,5,8,8,1.24,5.71
山川　晃司,Swallows,550,捕手,5,184,87,A型,右,右,福岡,1996-11-15,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
スアレス,Swallows,4950,投手,1,190,106,不明,右,右,ベネズエラ,1989-10-08,70,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53,1,1,0,0,0.5,68,17.2,11,1,5,1,12,3,3,0.91,3.52
沼田　拓巳,Swallows,580,投手,2,184,87,B型,右,右,愛知,1994-03-04,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松本　友,Swallows,280,内野手,1,179,86,O型,右,左,福岡,1995-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
内山　太嗣,Swallows,280,捕手,1,171,77,AB型,右,右,青森,1996-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ジュリアス,Swallows,400,投手,4,183,76,B型,左,左,沖縄,1997-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
川瀬　晃,Softbank,550,内野手,4,175,64,B型,右,左,大分,1997-09-15,00,0.176,29,37,34,6,0,1,1,1,0,5,2,1,0.2,0.176,0.376,0.14,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
髙田　知季,Softbank,2600,内野手,7,176,68,O型,右,左,兵庫,1990-05-06,0,0.157,93,125,115,18,0,10,2,3,1,36,6,1,0.185,0.165,0.35,0.31,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
内川　聖一,Softbank,40000,内野手,19,185,92,B型,右,右,大分,1982-08-04,1,0.256,137,535,500,128,12,41,3,28,2,49,1,16,0.296,0.37,0.666,3.56,3.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
スチュワート・ジュニア,Softbank,11000,投手,1,198,101,不明,右,右,アメリカ,1999-11-02,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
川島　慶三,Softbank,7000,内野手,14,173,75,A型,右,右,長崎,1983-10-05,4,0.364,47,88,66,24,1,8,4,17,1,9,2,3,0.488,0.515,1.004,9.41,9.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松田　宣浩,Softbank,40000,内野手,14,180,86,B型,右,右,滋賀,1983-05-17,5,0.26,143,576,534,139,30,76,5,33,3,115,2,14,0.305,0.483,0.788,4.87,4.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
今宮　健太,Softbank,26000,内野手,10,172,76,O型,右,右,大分,1991-07-15,6,0.256,106,426,383,98,14,41,4,32,3,67,7,3,0.317,0.405,0.722,4.45,4.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中村　晃,Softbank,24000,外野手,12,176,85,O型,左,左,埼玉,1989-11-05,7,0.245,44,159,139,34,3,11,0,15,1,13,3,0,0.321,0.345,0.666,4.22,4.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
明石　健志,Softbank,10000,内野手,16,175,66,B型,右,左,北海道,1986-01-09,8,0.248,99,315,282,70,5,21,6,26,1,66,5,6,0.313,0.365,0.678,3.88,3.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
柳田　悠岐,Softbank,57000,外野手,9,187,91,AB型,右,左,広島,1988-10-09,9,0.289,38,157,128,37,7,23,4,28,1,28,0,4,0.42,0.516,0.936,7.86,7.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大竹　耕太郎,Softbank,1500,投手,2,183,85,A型,左,左,熊本,1995-06-29,10,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82,5,4,0,0,0.556,442,106,111,13,20,4,72,47,45,1.24,4.01
中田　賢一,Softbank,6000,投手,15,181,82,O型,右,右,福岡,1982-05-11,11,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93,0,0,0,0,0,20,4.2,3,0,3,1,2,1,1,1.29,4.83
髙谷　裕亮,Softbank,3400,捕手,13,179,87,O型,右,左,栃木,1981-11-13,12,0.167,55,42,30,5,1,1,0,5,0,15,7,0,0.286,0.267,0.552,2.38,2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
二保　旭,Softbank,2000,投手,11,182,75,B型,右,右,福岡,1990-05-18,13,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.99,1,4,0,0,0.2,165,38.1,40,6,16,0,15,19,17,1.46,5.62
加治屋　蓮,Softbank,4800,投手,6,184,88,B型,右,右,宮崎,1991-11-25,14,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1,0,6,0.75,169,36,42,4,22,2,23,26,24,1.78,5.2
東浜　巨,Softbank,8500,投手,7,183,77,A型,右,右,沖縄,1990-06-20,16,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.37,2,2,0,0,0.5,158,35.1,36,5,23,1,26,26,25,1.67,5.53
岩嵜　翔,Softbank,9500,投手,12,190,87,O型,右,右,千葉,1989-10-21,17,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0,0,0,0,0,8,2,1,0,1,0,2,1,1,1,2.62
武田　翔太,Softbank,8500,投手,8,186,89,B型,右,右,宮崎,1993-04-03,18,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55,5,3,1,9,0.625,361,83,78,6,40,4,70,48,42,1.42,3.96
ミランダ,Softbank,15000,投手,2,188,86,不明,左,左,キューバ,1989-01-10,19,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19,7,5,0,0,0.583,382,86,80,13,48,2,58,44,40,1.49,5.48
甲斐野　央,Softbank,1500,投手,1,187,86,A型,右,左,兵庫,1996-11-16,20,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14,2,5,8,26,0.286,253,58.2,49,6,34,4,73,28,27,1.41,3.85
